,Date,DO_Areation_1,PH_Areation_1,ORP_Areation_1,MLSS_Areation_1,DO_Areation_2,PH_Areation_2,ORP_Areation_2,MLSS_Areation_2,PH_Anoxic_1,ORP_Anoxic_1,MLSS_Anoxic_1,PH_Anoxic_2,ORP_Anoxic_2,MLSS_Anoxic_2,TOC_in_total,TOC_out
177,2013/12/25,4.3,6.3,279.0,5928.0,2.1,6.2,108.0,6067.0,7.7,500.0,4765.0,7.0,500.0,5898.0,77.0,5.1
178,2013/12/26,3.5,6.2,249.0,5750.0,2.3,6.1,93.0,6200.0,7.7,500.0,4690.0,6.9,500.0,6120.0,83.0,5.3
179,2013/12/27,3.4,6.1,259.0,5650.0,2.1,6.1,85.0,6180.0,7.6,498.0,4900.0,6.9,500.0,6240.0,81.0,4.8
180,2013/12/28,3.8,6.2,255.0,5996.0,2.7,6.1,94.0,6140.0,7.6,499.0,4990.0,7.1,500.0,6680.0,75.0,4.8
181,2013/12/29,2.6,6.2,196.0,5950.0,1.5,6.1,57.0,6150.0,7.6,500.0,4975.0,7.1,500.0,6545.0,82.0,5.3
182,2013/12/30,2.9,6.3,239.0,5925.0,1.7,6.2,71.0,6030.0,7.6,500.0,5000.0,8.1,500.0,6620.0,85.0,5.5
183,2013/12/31,2.3,6.2,196.0,6010.0,1.2,6.1,51.0,6050.0,7.5,500.0,5090.0,7.7,500.0,6750.0,77.0,5.5
184,2014/1/1,2.3,6.2,226.0,5982.0,1.4,6.1,59.0,6165.0,7.5,500.0,5115.0,7.9,500.0,6845.0,79.0,4.6
185,2014/1/2,2.2,6.3,238.0,6161.0,1.4,6.1,57.0,6035.0,7.7,500.0,5145.0,8.0,500.0,6920.0,82.0,5.2
186,2014/1/3,2.2,6.2,224.0,6230.0,1.4,6.1,56.0,6133.0,7.5,500.0,5180.0,8.2,500.0,6987.0,83.0,4.9
187,2014/1/4,2.3,6.3,208.0,6130.0,1.0,6.3,57.0,6150.0,7.7,500.0,5150.0,8.1,500.0,6925.0,82.0,5.2
188,2014/1/5,1.7,6.4,180.0,6190.0,0.9,6.3,22.3,6285.0,7.7,500.0,5205.0,8.3,500.0,7055.0,83.0,4.9
189,2014/1/6,2.4,6.3,238.0,6240.0,1.4,6.2,49.0,6353.0,7.6,500.0,5260.0,7.8,500.0,7136.0,76.0,5.2
190,2014/1/7,2.5,6.3,226.0,6300.0,1.3,6.2,46.0,6440.0,7.6,500.0,5240.0,8.3,500.0,7185.0,76.0,4.9
191,2014/1/8,2.4,6.3,228.0,6320.0,1.4,6.1,51.0,6400.0,7.4,500.0,5210.0,7.6,500.0,7090.0,64.0,5.0
192,2014/1/9,2.9,6.3,250.0,6250.0,1.9,6.1,70.0,6332.0,7.6,490.0,5145.0,7.7,500.0,7245.0,77.0,5.9
193,2014/1/10,2.7,6.3,244.0,6210.0,1.6,6.1,62.0,6375.0,7.7,482.0,5205.0,7.7,500.0,7360.0,72.0,5.5
194,2014/1/11,2.2,6.3,227.0,6382.0,1.3,6.2,52.0,6480.0,7.6,463.0,5240.0,8.3,500.0,7420.0,74.0,5.5
195,2014/1/12,2.2,6.3,201.0,6440.0,1.1,6.2,53.0,6725.0,7.6,454.0,5350.0,8.2,500.0,7480.0,73.0,5.4
196,2014/1/13,3.2,6.3,237.0,6200.0,2.2,6.2,77.5,6250.0,7.6,477.0,5280.0,7.5,500.0,7630.0,71.0,5.4
197,2014/1/14,3.0,6.4,258.0,6320.0,1.6,6.2,64.0,6485.0,7.7,480.0,5150.0,7.6,500.0,7640.0,79.0,5.7
198,2014/1/15,1.9,6.3,202.0,6400.0,1.0,6.2,40.0,6100.0,7.7,484.0,5210.0,7.1,500.0,7750.0,88.0,5.5
199,2014/1/16,1.8,6.2,210.0,6230.0,1.2,6.1,49.0,6550.0,7.6,483.0,5250.0,7.7,500.0,7760.0,86.0,5.2
200,2014/1/17,2.1,6.3,223.0,6415.0,1.1,6.1,37.0,6205.0,7.6,498.0,5285.0,8.1,500.0,7815.0,85.0,5.2
201,2014/1/18,2.6,6.3,248.0,6210.0,1.4,6.2,57.0,6490.0,7.6,488.0,4325.0,8.3,500.0,7880.0,72.0,5.0
202,2014/1/19,2.3,6.3,224.0,6200.0,1.0,6.2,48.0,6565.0,7.7,496.0,5040.0,8.6,500.0,7513.0,72.0,5.5
203,2014/1/20,3.5,6.3,255.0,6420.0,2.1,6.1,72.0,6520.0,7.6,490.0,5025.0,8.4,500.0,7010.0,68.0,5.3
204,2014/1/21,4.0,6.3,268.0,6190.0,3.0,6.2,111.0,6410.0,7.6,493.0,4990.0,8.7,500.0,7000.0,74.0,5.0
205,2014/1/22,4.0,6.3,266.0,6040.0,3.0,6.1,110.0,6274.0,7.5,455.0,4860.0,8.8,500.0,6900.0,70.0,5.3
206,2014/1/23,3.5,6.2,258.0,6110.0,2.6,6.1,91.0,6230.0,7.5,448.0,4820.0,8.8,500.0,7130.0,65.0,4.5
207,2014/1/24,3.7,6.2,274.0,6140.0,2.6,6.1,94.0,6340.0,7.5,467.0,4840.0,8.9,500.0,7150.0,70.0,6.8
208,2014/1/25,3.6,6.2,279.0,6078.0,2.8,6.1,98.0,6265.0,7.5,479.0,4645.0,9.5,500.0,7388.0,73.0,6.0
209,2014/1/26,3.8,6.3,290.0,6042.0,3.5,6.1,114.0,6155.0,7.6,489.0,4600.0,9.4,500.0,7390.0,65.0,6.0
210,2014/1/27,4.1,6.2,284.0,6020.0,3.0,6.0,100.0,6210.0,7.5,497.0,4810.0,9.1,500.0,7480.0,65.0,5.5
211,2014/1/28,4.4,6.2,271.0,6010.0,3.5,6.0,116.0,6230.0,7.5,492.0,4800.0,9.0,500.0,7550.0,63.0,5.5
212,2014/1/29,4.1,6.1,298.0,6110.0,3.5,6.0,113.0,6346.0,7.4,498.0,4531.0,9.0,500.0,7650.0,57.0,5.9
213,2014/1/30,4.0,6.1,291.0,6010.0,3.3,6.0,116.0,6380.0,7.4,500.0,4510.0,9.0,500.0,7880.0,60.0,5.8
214,2014/1/31,4.0,6.1,289.0,6013.0,3.5,6.0,115.0,6385.0,7.6,493.0,4635.0,8.7,500.0,7853.0,54.0,5.9
215,2014/2/1,4.0,6.1,276.0,6075.0,2.9,6.0,115.0,5150.0,7.6,500.0,4575.0,8.5,500.0,7850.0,52.0,5.5
216,2014/2/2,4.2,6.2,288.0,6145.0,3.6,6.0,122.0,6020.0,7.4,500.0,4510.0,8.3,500.0,8070.0,52.0,6.1
217,2014/2/3,4.6,6.1,294.0,6080.0,4.0,6.0,132.0,6050.0,7.5,500.0,4520.0,8.0,500.0,8195.0,53.0,6.2
218,2014/2/4,4.6,6.2,273.0,6175.0,3.9,6.0,123.0,6230.0,7.7,496.0,4570.0,8.3,500.0,8065.0,43.0,5.9
219,2014/2/5,4.5,6.2,275.0,6050.0,3.8,6.0,112.0,6150.0,7.7,499.0,4600.0,8.2,500.0,8185.0,83.0,6.3
220,2014/2/6,5.0,6.2,297.0,6046.0,4.2,6.0,125.0,6320.0,7.9,497.0,4590.0,8.0,500.0,8275.0,78.0,6.3
221,2014/2/7,5.0,6.2,306.0,5995.0,4.0,6.0,118.0,6565.0,7.9,500.0,4660.0,7.6,500.0,8265.0,80.0,5.8
222,2014/2/8,4.7,6.1,316.0,6034.0,3.9,6.0,120.0,6230.0,7.8,500.0,4660.0,6.9,500.0,8030.0,82.0,5.6
223,2014/2/9,5.0,6.1,320.0,6175.0,3.7,6.0,120.0,6320.0,7.9,500.0,4680.0,7.0,500.0,8100.0,75.0,5.9
224,2014/2/10,5.1,6.2,326.0,5920.0,4.0,6.0,115.0,6452.0,7.8,500.0,4780.0,7.1,500.0,8000.0,85.0,5.6
225,2014/2/11,6.6,6.3,366.0,6030.0,5.0,6.1,128.0,6200.0,7.5,500.0,4765.0,7.3,500.0,8050.0,69.0,5.4
226,2014/2/12,6.3,6.1,365.0,6050.0,4.1,6.0,120.0,6350.0,7.9,500.0,4790.0,6.9,500.0,8030.0,57.0,5.1
227,2014/2/13,6.0,6.1,368.0,6120.0,4.0,6.0,127.0,6310.0,7.9,500.0,4645.0,7.1,500.0,8150.0,50.0,5.6
228,2014/2/14,5.3,6.2,363.0,6220.0,4.0,6.0,114.0,6226.0,7.9,500.0,4892.0,7.3,500.0,8216.0,79.0,6.1
229,2014/2/15,5.0,6.2,346.0,6407.0,3.8,6.0,118.0,6357.0,7.9,500.0,4991.0,7.3,500.0,8675.0,85.0,5.6
230,2014/2/16,5.3,6.2,344.0,6420.0,3.9,6.0,126.0,6350.0,7.8,500.0,4975.0,6.8,500.0,8665.0,86.0,5.5
231,2014/2/17,5.9,6.2,357.0,6480.0,4.0,6.0,126.0,6450.0,7.6,500.0,4875.0,7.3,500.0,5620.0,72.0,6.1
232,2014/2/18,5.7,6.2,341.0,6377.0,3.9,6.0,126.0,6670.0,7.9,500.0,5070.0,7.2,500.0,5815.0,79.0,5.6
233,2014/2/19,4.9,6.2,366.0,6545.0,4.0,6.0,132.0,6472.0,7.6,500.0,5310.0,7.7,500.0,5785.0,81.0,4.9
234,2014/2/20,4.5,6.2,342.0,6430.0,4.0,6.0,124.0,6530.0,7.6,500.0,5205.0,7.6,500.0,5810.0,82.0,4.9
235,2014/2/21,5.7,6.2,362.0,6530.0,4.0,6.0,133.0,6450.0,7.6,500.0,5280.0,7.8,500.0,5980.0,69.0,4.1
236,2014/2/22,4.4,6.2,340.0,6620.0,3.6,5.9,116.0,6960.0,7.6,500.0,5455.0,8.1,500.0,5950.0,78.0,5.3
237,2014/2/23,4.5,6.1,347.0,6790.0,3.3,5.9,109.0,6990.0,7.6,500.0,5520.0,7.9,500.0,6090.0,83.0,4.5
238,2014/2/24,4.1,6.2,337.0,6830.0,3.6,5.9,113.0,6980.0,7.6,500.0,5485.0,7.7,500.0,6300.0,79.0,5.4
239,2014/2/25,3.8,6.4,259.0,6850.0,3.3,6.6,105.0,6980.0,7.3,500.0,5560.0,7.5,500.0,6240.0,81.0,5.5
240,2014/2/26,2.7,6.3,257.0,7027.0,2.6,6.5,96.0,7002.0,7.2,500.0,5610.0,7.5,500.0,6145.0,80.0,5.9
241,2014/2/27,2.8,6.3,287.0,7219.0,2.4,6.5,108.0,7107.0,7.0,500.0,5570.0,7.0,500.0,6220.0,76.0,5.5
242,2014/2/28,2.7,6.2,248.0,7170.0,2.4,6.4,105.0,6980.0,7.0,500.0,5660.0,7.1,500.0,6310.0,79.0,5.4
243,2014/3/1,3.2,6.3,259.0,7210.0,3.1,6.5,111.0,6990.0,7.0,500.0,5650.0,6.9,500.0,6360.0,81.0,5.9
244,2014/3/2,2.2,6.4,234.0,7420.0,2.0,6.5,88.0,6972.0,7.1,500.0,5660.0,7.0,500.0,6460.0,77.0,5.5
245,2014/3/3,2.1,6.4,228.0,7330.0,2.0,6.6,78.0,7030.0,7.2,500.0,5655.0,7.2,500.0,6590.0,79.0,5.7
246,2014/3/4,3.3,6.3,264.0,7680.0,3.0,6.5,103.0,7240.0,7.0,500.0,5735.0,7.4,500.0,6790.0,82.0,5.7
247,2014/3/5,2.5,6.3,240.0,7730.0,2.1,6.4,95.0,7125.0,7.0,500.0,5745.0,7.1,500.0,6900.0,86.0,5.6
248,2014/3/6,3.2,6.3,264.0,7755.0,3.0,6.5,101.0,7116.0,7.0,500.0,5700.0,7.2,500.0,6890.0,74.0,5.4
249,2014/3/7,2.7,6.3,270.0,7820.0,2.5,6.5,103.0,7169.0,7.0,500.0,5870.0,7.3,500.0,7080.0,75.0,5.2
250,2014/3/8,3.5,6.2,257.0,7510.0,3.0,6.4,109.0,7270.0,7.0,500.0,5700.0,7.1,500.0,7220.0,82.0,5.2
251,2014/3/9,2.2,6.3,227.0,7875.0,1.9,6.5,86.0,7390.0,7.0,500.0,5365.0,7.1,500.0,7710.0,78.0,5.3
252,2014/3/10,2.4,6.3,242.0,7808.0,1.9,6.5,85.0,7484.0,7.1,500.0,5840.0,7.1,500.0,7781.0,80.0,5.6
253,2014/3/11,2.8,6.3,270.0,7855.0,2.7,6.5,103.0,7350.0,7.0,500.0,5740.0,7.2,500.0,7915.0,82.0,5.4
254,2014/3/12,2.4,6.4,251.0,7570.0,2.6,6.5,87.0,7380.0,7.1,500.0,5915.0,7.3,500.0,8300.0,84.0,5.0
255,2014/3/13,4.6,6.4,273.0,7000.0,3.2,6.6,96.0,7100.0,7.3,500.0,5430.0,7.5,500.0,8400.0,78.0,5.1
256,2014/3/14,4.0,6.5,272.0,7064.0,3.0,6.6,90.0,7179.0,7.2,500.0,5845.0,7.4,500.0,8373.0,77.0,4.8
257,2014/3/15,3.7,6.4,292.0,7076.0,3.1,6.6,90.0,7201.0,7.2,500.0,5790.0,7.6,500.0,8649.0,75.0,5.2
258,2014/3/16,3.9,6.5,272.0,7081.0,2.4,6.7,75.0,7250.0,7.3,500.0,5670.0,7.3,500.0,8295.0,79.0,5.1
259,2014/3/17,3.3,6.4,276.0,7180.0,2.7,6.6,72.0,7250.0,7.2,500.0,5810.0,7.8,500.0,8365.0,74.0,5.7
260,2014/3/18,4.0,6.5,276.0,7110.0,3.2,6.6,83.0,7196.0,7.3,500.0,5688.0,7.9,500.0,8525.0,70.0,5.4
261,2014/3/19,3.0,6.5,271.0,7205.0,3.6,6.6,90.0,7138.0,7.3,500.0,5585.0,8.0,500.0,8535.0,72.0,5.4
262,2014/3/20,3.3,6.5,270.0,7180.0,3.0,6.5,84.0,7190.0,7.4,500.0,5645.0,6.9,500.0,8450.0,73.0,5.5
263,2014/3/21,5.6,6.4,309.0,7070.0,4.2,6.6,97.0,7010.0,7.3,500.0,5420.0,6.9,500.0,8510.0,66.0,5.5
264,2014/3/22,5.6,6.5,290.0,7110.0,3.2,6.8,79.0,7145.0,7.4,500.0,5400.0,7.6,500.0,8295.0,73.0,5.7
265,2014/3/23,4.0,6.6,270.0,7129.0,2.8,6.8,62.0,7199.0,7.5,500.0,5510.0,8.0,500.0,6358.0,75.0,5.7
266,2014/3/24,3.8,6.6,271.0,7230.0,2.7,6.7,63.0,7190.0,7.4,500.0,5310.0,7.9,500.0,5530.0,72.0,5.3
267,2014/3/25,4.7,6.5,290.0,7160.0,3.2,6.7,66.0,7050.0,7.4,500.0,5540.0,7.9,500.0,5190.0,70.0,5.9
268,2014/3/26,4.7,6.5,307.0,7015.0,3.5,6.7,113.0,7065.0,7.3,500.0,5375.0,8.2,500.0,5200.0,62.0,6.0
269,2014/3/27,3.7,6.6,277.0,7200.0,2.7,6.7,90.0,7050.0,7.4,500.0,5440.0,8.2,500.0,5009.0,66.0,5.9
270,2014/3/28,3.7,6.5,281.0,7030.0,3.2,6.6,111.0,7240.0,7.4,500.0,5510.0,8.2,500.0,5030.0,61.0,6.0
271,2014/3/29,3.8,6.5,265.0,7000.0,3.0,6.7,96.0,6980.0,7.4,500.0,5500.0,8.2,500.0,4700.0,58.0,5.3
272,2014/3/30,3.9,6.6,255.0,6918.0,3.0,6.8,81.0,6870.0,7.5,500.0,5407.0,8.4,500.0,4730.0,60.0,5.7
273,2014/3/31,4.0,6.6,273.0,7110.0,3.1,6.7,90.0,6945.0,7.4,500.0,5315.0,8.2,500.0,4652.0,55.0,5.8
274,2014/4/1,3.3,6.5,255.0,6925.0,2.6,6.6,91.0,6955.0,7.3,500.0,5230.0,7.4,500.0,4600.0,53.0,5.8
275,2014/4/2,4.3,6.6,243.0,7010.0,3.2,6.7,93.0,6950.0,7.3,500.0,5224.0,7.2,500.0,4680.0,56.0,5.4
276,2014/4/3,3.3,6.6,238.0,6857.0,2.7,6.7,84.0,6880.0,7.2,500.0,5150.0,7.2,500.0,4513.0,54.0,5.8
277,2014/4/4,3.6,6.6,245.0,6770.0,2.8,6.6,93.0,6943.0,7.1,500.0,5093.0,7.0,500.0,4510.0,57.0,5.8
278,2014/4/5,3.5,6.6,234.0,6065.0,2.7,6.7,85.0,6760.0,7.2,500.0,5105.0,8.0,500.0,4500.0,52.0,5.9
279,2014/4/6,3.4,6.6,232.0,6325.0,3.5,6.6,73.0,6850.0,7.3,500.0,5089.0,7.3,500.0,4575.0,55.0,6.4
280,2014/4/7,4.2,6.5,267.0,6385.0,3.6,6.6,75.0,6713.0,7.1,500.0,5001.0,7.3,500.0,4355.0,67.0,6.6
281,2014/4/8,4.1,6.4,270.0,6368.0,3.8,6.6,103.0,6770.0,7.0,500.0,4891.0,7.3,500.0,4295.0,71.0,6.5
282,2014/4/9,4.7,6.5,268.0,6220.0,4.0,6.5,112.0,6920.0,7.0,500.0,4800.0,8.8,500.0,4350.0,69.0,5.6
283,2014/4/10,4.1,6.4,273.0,6230.0,3.9,6.5,105.0,6850.0,7.0,500.0,4835.0,8.9,500.0,4400.0,72.0,6.1
284,2014/4/11,3.1,6.4,268.0,6345.0,3.5,6.4,105.0,6760.0,7.0,500.0,4865.0,8.6,500.0,4335.0,70.0,1.7
285,2014/4/12,2.3,6.5,255.0,6486.0,2.8,6.4,98.0,6724.0,7.0,500.0,4845.0,8.0,500.0,4385.0,67.0,1.7
286,2014/4/13,3.1,6.4,253.0,6360.0,2.4,6.4,106.0,6820.0,7.0,500.0,4570.0,7.3,500.0,4730.0,57.0,2.1
287,2014/4/14,2.4,6.4,262.0,6230.0,2.4,6.5,112.0,6790.0,7.0,500.0,4880.0,7.3,500.0,4821.0,44.0,6.1
288,2014/4/15,3.1,6.2,260.0,6208.0,2.8,6.5,96.0,6882.0,7.1,500.0,4955.0,7.6,500.0,4546.0,66.0,6.0
289,2014/4/16,2.6,6.5,247.0,6265.0,2.7,6.5,89.0,6877.0,7.1,500.0,5020.0,7.7,500.0,4348.0,67.0,5.5
290,2014/4/17,3.8,6.5,253.0,6210.0,2.4,6.6,87.3,6590.0,7.1,500.0,4865.0,7.7,500.0,4430.0,72.0,6.0
291,2014/4/18,2.3,6.5,243.0,6305.0,2.1,6.6,72.0,6893.0,7.1,500.0,5056.0,7.8,500.0,4233.0,71.0,6.2
292,2014/4/19,2.4,6.6,241.0,6485.0,2.2,6.6,73.0,6655.0,7.1,500.0,4985.0,7.8,500.0,4187.0,71.0,6.2
293,2014/4/20,2.8,6.6,263.0,6395.0,2.95,6.6,92.8,6859.0,7.5,500.0,4910.0,7.9,500.0,4012.0,68.0,6.2
294,2014/4/21,2.7,6.5,270.0,6305.0,2.6,6.5,86.0,6555.0,7.4,500.0,4865.0,7.5,500.0,4010.0,70.0,5.8
295,2014/4/22,2.9,6.5,266.0,6430.0,2.9,6.5,92.5,6790.0,7.4,500.0,4890.0,7.4,500.0,4250.0,69.0,6.1
296,2014/4/23,2.8,6.5,277.0,6557.0,2.8,6.5,82.0,6780.0,7.4,500.0,4704.0,7.5,500.0,4060.0,62.0,6.1
297,2014/4/24,3.0,6.5,315.0,6500.0,3.0,6.5,108.0,6773.0,7.3,500.0,4673.0,7.6,500.0,4029.0,68.0,5.5
298,2014/4/25,3.8,6.4,305.0,6355.0,2.8,6.4,98.0,6790.0,7.3,500.0,4435.0,7.6,500.0,4093.0,70.0,5.4
299,2014/4/26,3.7,6.4,304.0,6635.0,2.8,6.4,96.0,6760.0,7.2,500.0,4530.0,7.3,500.0,4050.0,67.0,4.7
300,2014/4/27,3.6,6.5,296.0,6620.0,2.7,6.4,88.0,6790.0,7.3,500.0,4580.0,7.4,500.0,3970.0,70.0,5.0
301,2014/4/28,3.8,6.4,304.0,6516.0,2.7,6.4,96.0,6746.0,7.2,500.0,4420.0,7.2,500.0,3985.0,71.0,6.1
302,2014/4/29,5.3,6.5,317.0,6280.0,3.3,6.5,108.0,6565.0,7.4,500.0,4182.0,7.7,500.0,4130.0,70.0,6.2
303,2014/4/30,3.6,6.5,302.0,6620.0,2.4,6.5,92.0,6650.0,7.4,500.0,4350.0,7.6,500.0,3820.0,74.0,5.8
304,2014/5/1,3.6,6.5,296.0,6657.0,2.2,6.5,91.0,6635.0,7.3,500.0,4319.0,7.9,500.0,3830.0,72.0,6.0
305,2014/5/2,3.0,6.4,309.0,6877.0,1.7,6.4,110.0,6878.0,7.2,500.0,4280.0,7.7,500.0,3950.0,74.0,5.7
306,2014/5/3,2.8,6.5,282.0,6670.0,1.5,6.4,63.0,7355.0,7.2,500.0,4395.0,7.8,500.0,3870.0,76.0,5.8
307,2014/5/4,3.1,6.4,300.0,6872.0,2.1,6.3,96.0,6854.0,7.2,500.0,4155.0,7.7,500.0,4030.0,77.0,5.8
308,2014/5/5,3.3,6.4,317.0,6955.0,2.1,6.4,90.0,6763.0,7.3,500.0,4295.0,7.6,500.0,4025.0,70.0,5.6
309,2014/5/6,3.6,6.5,303.0,6943.0,2.3,6.4,85.0,6921.0,7.4,500.0,4155.0,7.9,500.0,3926.0,76.0,6.2
310,2014/5/7,3.8,6.5,304.0,6660.0,2.5,6.0,97.0,6830.0,7.4,500.0,4035.0,8.1,500.0,3725.0,74.0,6.0
311,2014/5/8,3.2,6.4,310.0,6590.0,2.8,7.0,113.0,6860.0,7.3,500.0,4100.0,7.9,500.0,3780.0,73.0,5.4
312,2014/5/9,3.6,6.4,306.0,6623.0,2.8,7.0,103.0,7056.0,7.2,500.0,4189.0,7.5,500.0,3705.0,59.0,5.5
313,2014/5/10,3.3,6.4,313.0,6626.0,2.7,6.1,112.0,7137.0,7.2,500.0,4215.0,7.4,500.0,3755.0,71.0,5.4
314,2014/5/11,3.5,6.4,313.0,6925.0,2.9,6.3,110.0,7345.0,7.2,500.0,4230.0,7.7,500.0,3690.0,69.0,5.5
315,2014/5/12,3.2,6.3,303.0,6375.0,2.6,6.3,108.0,7170.0,7.2,500.0,4235.0,7.3,500.0,3595.0,53.0,5.6
316,2014/5/13,3.1,6.2,304.0,6680.0,2.5,6.3,125.0,7168.0,7.1,500.0,4210.0,7.2,500.0,3675.0,67.0,5.5
317,2014/5/14,3.2,6.2,280.0,6685.0,2.6,6.3,105.0,7138.0,7.2,500.0,4340.0,7.1,500.0,3585.0,71.0,5.8
318,2014/5/15,3.9,6.3,278.0,6675.0,2.5,6.4,99.0,7187.0,7.3,500.0,4415.0,7.1,500.0,3415.0,67.0,5.9
319,2014/5/16,3.3,6.3,267.0,6070.0,2.0,6.3,73.0,6850.0,7.2,500.0,4615.0,7.3,500.0,3285.0,73.0,6.2
320,2014/5/17,2.7,6.2,267.0,6427.0,1.6,5.9,84.0,6774.0,7.2,500.0,4570.0,7.1,500.0,3315.0,83.0,6.3
321,2014/5/18,2.9,6.3,265.0,6402.0,2.0,6.1,97.0,6663.0,7.2,500.0,4671.0,7.0,500.0,3300.0,71.0,6.2
322,2014/5/19,3.4,6.0,291.0,6223.0,2.1,5.8,104.0,6800.0,7.2,500.0,4445.0,6.9,500.0,3365.0,64.0,6.0
323,2014/5/20,2.8,6.4,268.0,6090.0,1.2,6.4,46.0,6855.0,7.7,500.0,4715.0,7.5,500.0,2945.0,71.0,5.9
324,2014/5/21,3.7,6.2,302.0,6160.0,2.7,6.5,105.0,6818.0,7.7,500.0,4670.0,7.6,500.0,3045.0,56.0,5.5
325,2014/5/22,3.8,6.3,293.0,6066.0,2.6,6.2,98.0,6807.0,7.6,500.0,4855.0,7.5,500.0,2837.0,55.0,5.6
326,2014/5/23,2.3,6.2,287.0,6166.0,1.4,6.2,60.0,6701.0,7.7,500.0,4965.0,9.0,500.0,2787.0,63.0,5.6
327,2014/5/24,3.1,6.2,296.0,6203.0,1.7,6.1,85.0,6729.0,7.7,500.0,4710.0,9.1,500.0,2765.0,61.0,5.4
328,2014/5/25,2.6,6.2,301.0,6335.0,1.5,6.1,79.0,6631.0,7.8,500.0,4413.0,9.2,500.0,2755.0,62.0,5.3
329,2014/5/26,3.4,6.2,301.0,6303.0,2.1,6.1,82.0,6660.0,7.8,500.0,4105.0,9.1,500.0,2745.0,53.0,5.6
330,2014/5/27,4.0,6.2,276.0,6084.0,2.3,6.3,92.0,6330.0,7.9,500.0,4070.0,9.0,500.0,2970.0,51.0,5.7
331,2014/5/28,4.0,6.1,259.0,6510.0,2.4,6.2,93.0,6320.0,7.7,500.0,3833.0,9.1,500.0,2730.0,56.0,6.3
332,2014/5/29,3.8,6.1,267.0,6126.0,2.1,6.3,92.0,6280.0,7.8,500.0,3915.0,9.3,500.0,2805.0,0.0,5.5
333,2014/5/30,4.4,6.1,264.0,6220.0,2.9,6.3,95.0,6165.0,8.0,500.0,3960.0,9.5,500.0,2585.0,78.0,5.5
334,2014/5/31,5.7,6.3,266.0,6470.0,3.6,6.4,99.0,6135.0,8.2,500.0,4000.0,9.5,500.0,2680.0,80.0,5.8
335,2014/6/1,4.4,6.3,273.0,6453.0,3.1,6.4,87.0,6215.0,8.2,500.0,4085.0,9.5,500.0,2540.0,81.0,5.6
336,2014/6/2,5.6,6.3,297.0,6306.0,4.3,6.5,106.0,6230.0,8.3,500.0,4080.0,9.5,500.0,2594.0,72.0,6.2
337,2014/6/3,4.8,6.2,300.0,6145.0,4.4,6.4,125.0,6295.0,8.4,500.0,4045.0,9.5,500.0,2598.0,77.0,5.6
338,2014/6/4,4.7,6.1,298.0,6050.0,4.0,6.2,116.0,6475.0,8.3,500.0,4155.0,9.3,500.0,2525.0,85.0,6.0
339,2014/6/5,5.4,6.0,318.0,6495.0,4.7,6.2,125.0,6000.0,8.0,500.0,4180.0,8.7,500.0,2540.0,84.0,5.7
340,2014/6/6,4.9,6.2,304.0,6120.0,4.5,6.2,115.0,6399.0,8.1,500.0,4125.0,8.2,500.0,2470.0,88.0,6.1
341,2014/6/7,3.4,6.1,307.0,6430.0,3.8,6.2,152.0,6405.0,8.0,500.0,4195.0,8.1,500.0,2560.0,84.0,6.0
342,2014/6/8,2.8,6.1,289.0,6240.0,3.4,6.3,128.0,6535.0,8.1,500.0,4069.0,7.8,500.0,2580.0,77.0,6.2
343,2014/6/9,3.7,6.1,308.0,6250.0,3.7,6.2,120.0,6176.0,8.0,500.0,4175.0,7.4,500.0,2490.0,76.0,6.1
344,2014/6/10,3.7,6.2,308.0,6375.0,3.6,6.1,118.0,6260.0,8.2,500.0,4205.0,7.4,500.0,2540.0,80.0,6.4
345,2014/6/11,4.0,6.2,316.0,6345.0,3.2,6.2,119.0,6370.0,8.0,500.0,4260.0,7.2,500.0,2475.0,83.0,6.3
346,2014/6/12,1.8,6.4,268.0,6275.0,5.3,6.3,141.0,6280.0,8.1,500.0,4570.0,7.1,500.0,2445.0,84.0,5.9
347,2014/6/13,2.4,6.2,275.0,6165.0,5.2,6.2,141.0,6545.0,7.8,500.0,4590.0,7.0,500.0,2380.0,86.0,6.1
348,2014/6/14,2.5,6.2,274.0,6140.0,4.7,6.1,137.0,6695.0,7.9,500.0,4685.0,7.1,500.0,2315.0,83.0,6.7
349,2014/6/15,2.5,6.2,270.0,6245.0,4.4,6.2,130.0,6540.0,8.1,500.0,4875.0,7.1,500.0,2305.0,87.0,6.1
350,2014/6/16,2.5,6.3,271.0,6395.0,4.0,6.3,126.0,6579.0,8.0,500.0,4986.0,7.0,500.0,2290.0,87.0,6.3
351,2014/6/17,2.5,6.4,267.0,6365.0,3.4,6.0,127.0,6372.0,7.9,500.0,5197.0,7.0,500.0,2315.0,86.0,6.4
352,2014/6/18,2.6,6.4,269.0,6235.0,3.4,6.2,125.0,6686.0,8.0,500.0,5290.0,7.0,500.0,2392.0,87.0,6.3
353,2014/6/19,3.0,6.6,266.0,6175.0,3.6,6.2,130.0,6795.0,8.0,500.0,5365.0,6.7,500.0,2510.0,80.0,6.2
354,2014/6/20,3.3,6.6,254.0,6225.0,3.8,6.0,132.0,6650.0,8.0,500.0,5380.0,6.6,500.0,2615.0,73.0,6.6
355,2014/6/21,3.9,6.6,251.0,6479.0,3.8,6.0,136.0,6484.0,8.0,500.0,5340.0,6.7,500.0,2611.0,73.0,6.6
